Company name,Website,Headquarters,Owned by / Subsidiary of,Public stock,Number of employees
Mojave Prototyping,https://mojaveprototyping.com,United States,,,
mojo3dprinting,,,,,
Molding Concepts,https://moldingconcepts.com,United states,,,
Moment Co. Ltd.,https://moment.co.kr,South Korea,,,
Monash Motorsport,https://monashmotorsport.com,Australia,,,
Moncktons Machine Tools,https://mmtproductivity.com,United States,,,
MonoFilament DIRECT,https://monofilamentdirect.com,United States,,,
Monotech Systems,https://3dmonotech.in,India,,,
MonzaMakers,,,,,
Moog,https://moog.com,United States,,,
Moon Express,https://moonexpress.com,United States,,,
Moon Rabbit Adaptive Lab,https://moonrabbitx.com,Italy,,,
Moose 3D,https://moose3d.co.uk,The United Kingdom,,,
Mooz,https://mooz.co,,,,
Morgan Advanced Materials,https://morganadvancedmaterials.com,The United Kingdom,,,
Morningbird Space Corporation,https://morningbirdspace.com,United States,,,
Morphedo,https://morphedo.com,India,,,
Morpheus Prototypes,https://morpheusrp.com,United States,,,
"Morris Group, Inc.",https://morrisgroupinc.com,United States,,,
Mosaic Manufacturing Ltd.,https://mosaicmfg.com,Canada,,,
Mosca,https://mosca.com,Germany,,,
Moso 3D,https://www.moso3d.com,Spain,,,
MostTech-Technologie Agentur,https://mosttech.at,Austria,,,
Motllos Modelbages,https://modelbages.com,Spain,,,
Mott Corporation,https://mottcorp.com,United States,,,
Moulton Mold & Machine LLC,,,,,
MP ELEKTRONIK TECHNOLOGIE s.r.o.,https://mp-elektronik.cz,The Czech Republic,,,
MR Chemie GmbH,https://mr-chemie.de,Germany,,,
MSC Software,https://mscsoftware.com,United States,,,
MSV STUDENKA s.r.o.,https://msvstudenka.cz,Germany,,,
MT Aerospace,https://mt-aerospace.de,Germany,,,
Mt Ortho srl,https://mtortho.com,Italy,,,
MT-Innov Ltd.,https://mt-innov.com,China,,,
MTB3D (Materials to Build 3D),https://mtb3d.com,The Netherlands,,,
MTeK3D,https://mtek3d.com,United States,,,
MTI – Metal Technology,https://mtialbany.com,United States,,,
MTME Supplier Finder,,The Czech Republic,,,
Mtorres,https://mtorres.es,Spain,,,
MTS Metal Powder GmbH & Co. KG,https://meposad.de,Germany,,,
MTU Aero Engines,https://mtu-aero-solutions.com,Germany,,,
Multec,,Germany,,,
Multec GmbH,https://multec.de,Germany,,,
Multi-3Dprint BV,https://multi-3dprint.nl,The Netherlands,,,
MULTI3D,https://multi3dllc.com,United States,,,
Multi3DPrint,https://multi3dprint.com,Spain,,,
MULTIAX INTERNATIONAL CNC SRL,https://multiax.com,Italy,,,
Multicoptercenter,https://multicoptercenter.fi,FInland,,,
Multiphoton Optics,,Germany,,,
Multiscale Digital LLC,https://multiscale.digital,,,,
Multistation,https://multistation.com,France,,,
Multitrade 3D Systems,https://multitrade3d.com,South Africa,,,
Murtfeldt Kunststoffe GmbH & Co. KG,https://murtfeldt.de,France,,,
MUT Advanced Heating GmbH,https://mut-jena.de,Germany,,,
Mutoh,,Japan,,,
MW Components ,,,,,
MW Manufacturing LLC,,,,,
MX3D B.V.,https://mx3d.com,The Netherlands,,,
Mylnvent Enterprise,https://myduino.com,Malaysia,,,
MyMat,https://mymatsolutions.com,Spain,,,
MyRobotNation,,,,,
N Formation Design,https://nformationdesign.com,United States,,,
Nabertherm,https://nabertherm.com,Germany,,,
NAMI,https://nami3dp.com,Saudi Arabia,,,
Namic,https://namic.sg/am_directory/advanced-materials-technologies-pte-ltd,Singapore,,,
Namitech,https://namitech.it,Italy,,,
NAMMA SAS,https://namma-france.com,France,,,
Nanjing Chamlion Laser Technology Co,https://chamlion.com/en,China,,,
"Nanjing Gezhi Technology Co., Ltd",https://waamskills.com,France,,,
Nano Dimension,https://nano-di.com,Israel,,NASDAQ: NNDM,
NANO Nuclear,https://nanonuclearenergy.com,United States,,,
nano3Dprint,,,,,
Nanoe – Zetamix,https://nanoe.com,France,,,
Nanogrande Inc.,https://nanogrande.com,Canada,,,
NanoHive Medical,https://nanohive.com,United States,,,
Nanoscribe,,,,,
Nanosteel,https://nanosteelco.com,United States,,,
NANOVAL GmbH & Co. KG,https://nanoval.de,France,,,
Nanovia,https://nanovia.tech/en,France,,,
NanoVoxel GmbH,https://nanovoxel.com,Austria,,,
"NanTong Jinyuan Intelligence Manufacturing Technology Co., Ltd",https://jyznjs.com,Austria,,,
NASA,https://www.nasa.gov/,United States,,,
Natrx,https://natrx.io,United States,,,
Natural Robotics,https://natubots.com,Spain,,,
Natureplast,https://natureplast.eu,France,,,
NatureWorks,https://natureworksllc.com,United States,,,
Naval Nuclear Propulsion Program (part of the DOE),https://navalnuclearlab.energy.gov/nuclear-propulsion-program/,United States,,,
"Navector (Shanghai) Screening Technology Co., Ltd.",,Singapore,,,
NavVis,https://navvis.com,Germany,,,
NCmind GmbH,https://ncmind.de,Germany,,,
NCMT,https://ncmt.co.uk,The United Kingdom,,,
NCS Company,https://ncscompany.com,United States,,,
NCS Technologies,https://ncst.com,United States,,,
nebumind,https://nebumind.com,Germany,,,
Nectar,https://nectar3d.com,The Netherlands,,,
NEHER Group,https://neher-group.com,Germany,,,
Neighborhood,,,,,
NematX AG,https://nematx.com,Switzerland,,,
NeoADMC 3D,https://neoadmc3d.io,Canada,,,
NeoMech Ltd.,https://shop3d.gr,Greece,,,
"NeoMetrix Technologies, Inc.",www.3dscanningservices.net,,,,
NeoShapes SA,https://neoshapes.com,Switzerland,,,
NetFabb,https://netfabb.com,Germany,,,
Neue Materialien Bayreuth GmbH,https://nmbgmbh.de,Germany,,,
NeuronicWorks,https://neuronicworks.com,Canada,,,
neutec werkzeugmaschinen ag,https://neutec-ag.ch,Switzerland,,,
NEVO3D GmbH (formerly Evotech),https://www.evo-tech.eu/en,Austria,,,
New Harvest,https://new-harvest.org,United States,,,
New Image Plastics,https://newimageplastic.com,United States,,,
New Infrared Technologies S.L.,https://niteurope.com,Austria,,,
New Matter,https://newmatter.com,United States,,,
New Story,https://newstorycharity.org,,,,
New Valence Robotics Corporation,https://nvbots.com,United States,,,
Newby Foundries Group,https://newbyfoundries.co.uk,The United Kingdom,,,
Newcast Services,https://newcastservices.com/en,Italy,,,
newcleo,https://newcleo.com,The United Kingdom,,,
Newson NV,https://newson.be,Belgium,,,
NewStarWay,https://newstarway.com,China,,,
Newton 3D,https://newton3d.com,The United Kingdom,,,
NEXA3D Inc.,https://nexa3d.com,United States,Stratasys,,
Nexeo Plastics & Nexeo 3D,https://nexeo3D.com,Spain,,,
Next Chapter Manufacturing,,,,,
Next Dent by Vertex Dental,https://nextdent.com,The Netherlands,,,
Next Generation AM Technologies Ltd.,https://www.nxg.am/,The United Kingdom,,,
Next Offset Solutions,https://nextoffset.com,,,,
NextBig3D,https://nextbig3d.com,India,,,
Nexteam Arudy Foundry,https://www.nexteam-group.com/en,France,,,
NICE Rapid,https://nicerapid.com,China,,,
Nichia Corporation,https://nichia.co.jp,Japan,,,
Nidec Machine Tool America,https://nidec.com/en,Japan,,,
nidus3D,https://nidus3d.com,Canada,,,
"Nihon Binary Co., Ltd.",https://nihonbinary.co.jp,Japan,,,
Nikola Corp,https://nikolamotor.com,United States,,,
Nikon Advanced Manufacturing Inc.,https://ngpd.nikon.com/en/additive-manufacturing,Japan,Nikon SLM Solutions,,
Morf3D,https://morf3d.com,United States,Nikon SLM Solutions,,
Nikon SLM Solutions,https://stage.slm-solutions.com,Germany,,,
"Ningbo 3D Technology Co., Ltd.",https://www.d3mf.com,China,,,
NinjaTek,https://ninjatek.com/,United States,,,
Nipovas,https://nipovas3d.com,Tunisia,,,
"Nippon Gases Euro-Holding, S.L.U.",https://nippongases.com,Germany,,,
Nippon Graphite Fiber Corporation,https://www.ngfworld.com/en/,Japan,,,
Nippon Seiki,https://nihon-seiki.jp,Japan,,,
Nishimura,https://nishimuraac.com,Japan,,,
Nisko Group,https://niskoelec.com,Israel,,,
"nLIGHT, Inc.",https://nlight.net,United States,,,
NNAISENSE,https://nnaisense.com,Switzerland,,,
NOA,https://noa.itprodotti/stampanti-3d,Italy,,,
NOA 3D,https://noa3d.it,Italy,,,
Nobula,https://nobula3d.com,Sweden,,,
NOCTUO 3D FILAMENTS,https://noctuo.pl,Poland,,,
Nomad Prototypes,,United Arab Emirates,,,
nomagic,https://nomagic.de,Germany,,,
Nordic 3D,https://nordic3d.com,Norway,,,
Norge Systems,https://norgesystems.com,United States,,,
"Norm Holding (Norm Additive, Norm 3D)",https://normadditive.com/en,Turkey,,,
Normandy Ecospace – NES-3D,https://nes-3d.fr,France,,,
Norsk Titanium AS,https://norsktitanium.com,Norway,,,
North Star Imaging,https://4nsi.com/,United States,,,
Northbridge – Kexcelled,,,,,
Northeastern Plastics,https://northeastern-plastics.com,United states,,,
Northrop Grumman,https://northropgrumman.com,United States,,,
Northwest Rapid Manufacturing,https://nwrapidmfg.com,United States,,,
Nota3D,https://nota3d.com,United States,,,
Notion Systems,https://notion-systems.com/home.html,Germany,,,
Noura,,Iran,,,
Nourish3d,https://get-nourished.com,The United Kingdom,,,
Novabeans,https://novabeans.com,India,,,
NovaCentrix,https://novacentrix.com,United States,,,
Novadditive,https://novadditive.fr,France,,,
Novafab,,,,,
Novamet/Ultra Fine Speciality Products1205,,,,,
Novametal SA,https://novametalgroup.com,Norway,,,
Novanta,https://novanta.com,United States,,,
Novastar Solutions,https://novastar.net,United States,,,
Novation Tech,https://novationtech.com,Italy,,,
Novax DMA,https://novaxdma.com,Argentina,,,
Novineer,https://novineer.com,United States,,,
Novineer Inc,,,,,
"Novineer, Inc.",,,,,
Noztek,https://noztek.com,The United Kingdom,,,
nPower Technologies,https://npowertech.com,United States,,,
NPPower,https://nppower.eu,Slovenia,,,
NPS,https://ennepiesse.it,Italy,,,
nScrypt,,,,,
"NSL Analytical Services, Inc.",https://nslanalytical.com,,,,
NTech 3D Printing,https://ntech3dprinting.com.au,Australia,,,
nTop,https://ntop.com,United States,,,
nTop (nTopology),https://ntopology.com,United States,,,
NTT DATA Engineering Systems Corporation,https://nttd-es.co.jp,Japan,,,
NTT DATA XAM,https://nttdata-xam.com,Japan,,,
Nuova Asav,,Italy,,,
Nuovamacut,https://nuovamacut.it,Italy,,,
Nuovi Gioielli,https://nuovigioielli.com,Italy,,,
Nutechnologies,https://nutechnologies.ro,Romania,,,
NVIDIA – NVentures,https://nvidia.com,United States,,,
NXT Factory,https://nxtfactory.com,United States,,,
NXT MFG,https://nxtmfg.com/,United States,,,
NYC 3D,https://nyc3dprint.blogspot.com,United States,,,
OALOO Impressão 3D,https://oaloo.com.br,Brazil,,,
Oasis Engineering,https://oasisengineerings.com,India,,,
Obayashi,https://obayashi.co.jp/english,Japan,,,
Objectform,https://objectform.co.uk,The United Kingdom,,,
Objectify Technologies,https://objectify.co.in,India,,,
Objective 3D,https://objective3d.com.au,Australia,,,
Objex Unlimited Inc.,https://objexunlimited.com,Canada,,,
Obsessively Geek 3D Printing,https://og3dprinting.com,United States,,,
Obsidian Solutions Group – OGS,https://obsidiansg.com,United States,,,
Oceanz,https://oceanz.eu,The Netherlands,,,
Octave Systems,https://octave.com,United States,,,
OctoPrint,https://octoprint.org,Spain,,,
ODeCon engineering GmbH,https://odecon.de,Taiwan,,,
Odys Aviation,https://odysaviation.com,United States,,,
OECHSLER AG,https://oechsler.com,Germany,,,
Oerlikon AM,https://oerlikon.com/am/en,Switzerland,,SIX: OERL,
Officine 3D in Como,,,,,
Officine Piki,https://officinepiki.it,Italy,,,
Ogle Models & Prototypes,https://www.oglemodels.com,The United Kingdom,,,
OHB Systems,https://ohb-system.de,Germany,,,
OK Foundry,https://okfoundry.com,United States,,,
OK International,https://okinternational.com,United States,,,
Okamoto Chemical Ind. Co. Ltd.,https://okachemi.com,Germany,,,
Oklahoma AMC,,United States,,,
OKM-3D,https://3d-drucker-bayreuth.de,Germany,,,
Okuma Europe,https://okuma.eu,Germany,,,
Old World Labs,https://oldworldlabs.com,,,,
OLMAR,https://www.olmar.com,Spain,,,
OMD3D BV,https://omd3d.com,Japan,,,
OMEGA MDS,https://omegamds.com,United States,,,
Omni3D,https://omni3d.com,Poland,,,
Omnitec Advanced Equipment GmbH,https://omnitec-3d.de,Germany,,,
Omnitek,https://www.omnitek.com.br/home,Brazil,,,
Omote3D,,,,,
On Point 3D – 3D Printing Dubai,https://onpoint3d.com,United Arab Emirates,,,
Onanon Inc.,https://onanon.com,United States,,,
One & Only,https://oneandonlyjewelry.com,Canada,,,
One Click Metal GmbH,https://oneclickmetal.com,Germany,,,
One-Off Robotics,https://oneoffrobotics.com,United States,,,
One3D,https://one3d.cz,The Czech Republic,,,
Onkos Surgical,https://onkossurgical.com,United States,,,
Onshape,https://onshape.com,United States,,,
Onulis,,,,,
Oo-Kuma,http://oo-kuma.com/,Turkey,,,
Open Additive,,United States,,,
OPEN MIND Technologies AG,https://openmind-tech.com,Germany,,,
OpenAdditive,https://openadditive.com,,,,
Ophir Spiricon Europe GmbH,https://ophiropt.com,Germany,,,
Opiliones,,The Netherlands,,,
Opiliones 3D,https://opiliones.nl,The Netherlands,,,
OPT Industries,https://optindustries.com,United States,,,
"OPT Technologies Co., Ltd",https://opt-techno.com,Japan,,,
Optimus 3D Printer,https://optimus3dp.com,Sweden,,,
Optimus3D,https://optimus3d.es,Spain,,,
OPTIS,https://optis-world.com,France,,,
Optisys,https://optisys.com,United States,,,
Optomec,https://optomec.com,United States,,,
Optris GmbH,https://optris.global,Germany,,,
Opus Aerospace,https://opus-aerospace.com,France,,,
Oqton,https://oqton.com,Belgium,,,
Oral 3D,https://oral3d.eu,Italy,,,
Orange 3D,https://orange3ds.com,Iraq,,,
Orange Maker,https://orangemaker.com,United States,,,
Orbbec,https://orbbec.com,United States,,,
Orbex,https://orbex.space,The United Kingdom,,,
Orbi-Tech,https://orbi-tech.de,Germany,,,
Orbit3D,https://orbit3d.ae,United Arab Emirates,,,
Orbital Composites,https://orbitalcomposites.com,United States,,,
Orbital Matter,https://orbital-matter.com,Poland,,,
Ord Solutions,https://ordsolutions.com,Canada,,,
Organovo,https://organovo.com,United States,,,
Orion Additive Manufacturing GmbH,https://orion-am.com,Germany,,,
Orpi,https://orpi-sl.com,Spain,,,
Ortho Baltic,https://orthobalticgroup.eu,Lithuania,,,
Ortho Native 3D GmbH,https://orthonative.de,Germany,,,
Oryx Additive Inc,,,,,
Osaka Organic Chemical,,,,,
OSCAR PLT GmbH,https://oscar-plt.de,Germany,,,
OsiriX,https://osirix-viewer.com,Switzerland,,,
OSSBERGER GmbH + Co. KG,https://ossberger.de,Germany,,,
Otec PrÃ¤zisionsfinish GmbH,https://otec.de,Germany,,,
OTTO FUCHS,https://otto-fuchs.com,Germany,,,
OVE,,Poland,,,
Overmach,https://overmach.it,Italy,,,
Oxford Performance Materials ,www.oxfordpm.com,,,,
Oxford Performance Materials (OPM),https://oxfordpm.com,United States,,,
Oxford Product Design,https://oxfordproductdesign.com/#home,The United Kingdom,,,
P1 Technology,https://p1technology.com,The United Kingdom,,,
P3 Additive,https://p3additive.com,United States,,,
P7 Materials,,China,,,
PAC – Powder Alloy Corporation,https://powderalloy.com,United States,,,
Pac-Dent – Rodin 3D Resins,https://rodin-3d.com,United States,,,
Padics Kiteboarding,https://padics-kiteboarding.de,Germany,,,
Palari,https://palari.com,United States,,,
PaLEoS,,,,,
PaliProto 3D,https://paliproto.com,United States,,,
Palitra (formerly Rize Inc.),https://rize3d.com,United States,,,
PAMI 3D,,France,,,
Pan Delta Controls,https://pandelta.com,Singapore,,,
"Pancolour Ink Co., Ltd.",https://pancolourink.com,Germany,,,
Pangea Aerospace,https://pangeaaerospace.com,Spain,,,
Pankl,https://pankl.com,Austria,,,
PanOptimization,https://www.panoptimization.com,United States,,,
Pantheon,https://pantheondesign.com,Canada,,,
Pantheon Innovative Builders,https://pantheoninnovativebuilders.com,United States,,,
Panxing New Metal,http://en-peshing1.bce49.czqingzhifeng.com/,China,,,
Paperless GmbH,https://paperless.io,United States,,,
Paperless Parts,https://paperlessparts.com,,,,
Paradigm 3D,https://paradigm3d.com,United Arab Emirates,,,
Paradigm Manufacturing,https://p3dmfg.com,United States,,,
ParaMatters Inc,https://paramatters.com,United States,,,
Paramount Group,https://www.paramountgroup.com/,South Africa,,,
ParaStruct,https://parastruct.org,Austria,,,
Parmatech,https://atwcompanies.com/parmatech,United States,,,
Parmatech Corporation,,,,,
Part Miner,https://part-miner.com,United States,,,
Part Snap,https://partsnap.com,United States,,,
Parteo 3D-Druckerei,https://parteo.de,Germany,,,
Particleworks Europe,https://particleworks-europe.com,Italy,,,
partIQ,https://partiq.de,Germany,,,
Partners Lab,https://partners-lab.com,South Korea,,,
Parts on Demand,https://partsondemand.nl,The Netherlands,,,
PartsToGo (ProductionToGo),https://parts-to-go.com,Germany,,,
PassivDom,https://passivdom.com,Ukraine,,,
Patria,https://patriagroup.com,Finland,,,
Paul Auer GmbH,https://auer-strahltechnik.de,Germany,,,
Paulo,,,,,
PD Models,https://pdmodels.co.uk,The United Kingdom,,,
PDS Plastics,https://pdsplastics.com,,,,
Peachy Printer,https://peachyprinter.com,United States,,,
Pebblereka,https://pebblereka.com,Malaysia,,,
Peecho,https://peecho.com,The Netherlands,,,
Peekay Steel Castings,https://peekaysteels.com,India,,,
PEEKChina,https://peekchina.com,China,,,
peel 3d,,,,,
Peel-3d,https://peel-3d.com,Canada,,,
Pelagus 3D,https://pelagus.com,Singapore,,,
Penn United Technologies Inc.,https://pennunited.com,United States,,,
Peopoly,https://peopoly.net,United States,,,
Pereira Additive Manufacturing Pvt Ltd,https://pereiramanufacturing.in,India,,,
Performance 3-d,https://p3-d.com,,,,
Performance Repair Group,performancerepairgroup.com,,,,
Performance Review Institute (PRI),,United States,,,
PERI 3D Construction,https://peri.com,Germany,,,
Permanova Laersystems (GKN Aerospace),https://permanova.se/en/applications/additive-manufacturing-am,Sweden,,,
PeroWorx,https://peroworx.com,United States,,,
Perryman Company,https://perrymanco.com,United States,,,
PERS-GROUP,https://pers-group.com,The United Kingdom,,,
PES Testing,,,,,
Petricor,https://petricor.org,United States,,,
Pflugerville Community Development Corporation,https://pfdevelopment.com,,,,
Phaetus Co Ltd,,,,,
"Phaetus Co., Ltd.",https://phaetus.com,Denmark,,,
Phanes 3DP,https://phanes.co,United States,,,
Phares Design LLC,,,,,
Phase 3D (formerly Additive Monitoring Systems),https://additivemonitoring.com,United States,,,
Phase3D,https://www.additivemonitoring.com,China,,,
Phenix Systems,https://phenix-systems.com,France,,,
Phillips Federal Division/Phillips Additive,https://phillipscorp.com,United States,,,
Phoenix Analysis and Design Technologies (PADT),https://padtinc.com,United States,,,
Phoenix Scientific Industries Ltd.,https://psiltd.co.uk,United States,,,
"PhoeniX Technologies, Inc.",https://ptiphoenix.com,Canada,,,
Photocentric Ltd.,https://photocentricgroup.com,The United Kingdom,,,
PhotonCast / Lowry3D,,,,,
Photosynthetic,https://photosynthetic.nl,The Netherlands,,,
"Phrozen Tech Co., Ltd.",https://phrozen3d.com,The United Kingdom,,,
Phytec,https://phytec.eu,Germany,,,
Piab Inc,,,,,
PIAB Vakuum GmbH,https://piab.com,Germany,,,
PICASO 3D,https://x.picaso-3d.com,Russia,,,
Picco's 3D World,https://piccos-3d-world.com,Germany,,,
